original_row_num,url,crawl_time,crawl_status,error_msg,api,package,language,deprecated_in,removed_in,replaced_by,change_type,reason,source
236,https://www.tensorflow.org/api_docs/python/tf/image/random_jpeg_quality,2025-10-16 13:19:17,success,,tf.image.random_jpeg_quality,tf.image,Python,,,tf.image.stateless_random_jpeg_quality,Behavior Change,"The updated API guarantees deterministic results with the same seed, regardless of how many times the function is called or any global seed settings.",https://github.com/tensorflow/tensorflow
237,https://www.tensorflow.org/api_docs/python/tf/image/random_saturation,2025-10-16 13:19:17,success,,tf.image.random_saturation,tf.image,Python,Not deprecated,,,Behavior Change,To ensure determinism in random operations across multiple function calls and independent of global seed settings.,https://www.tensorflow.org/api_docs/python/tf/image/random_saturation
235,https://www.tensorflow.org/api_docs/python/tf/image/random_hue,2025-10-16 13:19:17,success,,random_hue,tf.image,Python,v2.16.0,,stateless_random_hue,API Deprecation,Improved deterministic behavior when using the seed parameter.,https://www.tensorflow.org/api_docs/python/tf/image/random_hue
241,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_grayscale,2025-10-16 13:19:28,success,,tf.image.rgb_to_grayscale,tensorflow.image,Python,,,tf.compat.v1.image.rgb_to_grayscale,Compat Aliases for Migration,Part of TensorFlow API migration to version 2.x. The function was moved to tf.compat.v1 for backward compatibility as TensorFlow transitioned to version 2.x.,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_grayscale
242,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_hsv,2025-10-16 13:19:28,success,,rgb_to_hsv,tf.image,Python,,,tf.compat.v1.image.rgb_to_hsv (for compatibility),,,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_hsv
249,https://www.tensorflow.org/api_docs/python/tf/image/ssim_multiscale,2025-10-16 13:20:18,success,,tf.image.ssim_multiscale,tf.image,Python,tf.compat.v1.image.ssim_multiscale (Deprecated in TensorFlow v2.x),,tf.image.ssim_multiscale (non-compat version for TensorFlow v2.x),API Deprecation,Migration to TensorFlow 2.x with eager execution and functional style APIs,https://github.com/tensorflow/tensorflow/releases/tag/v2.16.0
246,https://www.tensorflow.org/api_docs/python/tf/image/sample_distorted_bounding_box,2025-10-16 13:20:18,success,,sample_distorted_bounding_box,tf.image,Python,,,stateless_sample_distorted_bounding_box,Behavior Change,To provide deterministic results independent of the number of function calls and global seed settings for reproducibility.,https://www.tensorflow.org/api_docs/python/tf/image/sample_distorted_bounding_box
255,https://www.tensorflow.org/api_docs/python/tf/image/stateless_random_hue,2025-10-16 13:20:32,success,,tf.image.stateless_random_hue,image,Python,,,tf.image.adjust_hue,Behavior Change,"The function ensures deterministic behavior based on a given seed, independent of global seed settings. Additionally, it provides improved functionality compared to tf.image.adjust_hue().",https://github.com/tensorflow/tensorflow/tree/master/tensorflow/python/ops/image_ops_impl.py
259,https://www.tensorflow.org/api_docs/python/tf/image/total_variation,2025-10-16 13:21:20,success,,tf.image.total_variation,tf.image,Python,,,tf.compat.v1.image.total_variation,API Compatibility,Migration to TensorFlow 2 required compatibility with TensorFlow 1 APIs. The `tf.compat.v1.image.total_variation` alias was introduced to maintain compatibility for users who are migrating from TensorFlow 1.x.,https://www.tensorflow.org/api_docs/python/tf/image/total_variation
266,https://www.tensorflow.org/api_docs/python/tf/io/RaggedFeature/RowLengths,2025-10-16 13:21:31,success,,tf.io.RaggedFeature.RowLengths,tensorflow.io,Python,v2.16.1,,tf.compat.v1.io.RaggedFeature.RowLengths,API Deprecation,The API was marked as deprecated to encourage migration to its compatibility alias `tf.compat.v1.io.RaggedFeature.RowLengths`.,https://www.tensorflow.org/api_docs/python/tf/io/RaggedFeature
264,https://www.tensorflow.org/api_docs/python/tf/io/FixedLenSequenceFeature,2025-10-16 13:21:23,success,,tf.io.FixedLenSequenceFeature,tensorflow,Python,v1.x (via tf.compat.v1.FixedLenSequenceFeature),,tf.io.FixedLenSequenceFeature (TensorFlow v2.x),API Deprecation,Migration to TensorFlow v2.x for improved usability and consistency within the TensorFlow framework. The API was updated to better align with TensorFlow's eager execution model.,https://www.tensorflow.org/api_docs/python/tf/io/FixedLenSequenceFeature
263,https://www.tensorflow.org/api_docs/python/tf/io/FixedLenFeature,2025-10-16 13:21:22,success,,tf.io.FixedLenFeature,io,Python,v2.0.0,,tf.io.FixedLenSequenceFeature,API Deprecation,"Updated to support parsing sequences of fixed-length features instead of singular fixed-length features, increasing flexibility for input pipelines.",https://www.tensorflow.org/guide/migrate
270,https://www.tensorflow.org/api_docs/python/tf/io/RaggedFeature/UniformRowLength,2025-10-16 13:22:20,success,,tf.io.RaggedFeature.UniformRowLength,tensorflow,python,,,tf.compat.v1.io.RaggedFeature.UniformRowLength,API Deprecation,Simplify migration efforts and maintain backward compatibility.,https://github.com/tensorflow/tensorflow/releases/tag/v2.16.1
269,https://www.tensorflow.org/api_docs/python/tf/io/RaggedFeature/RowStarts,2025-10-16 13:21:36,success,,tf.io.RaggedFeature.RowStarts,tensorflow,Python,,,tf.compat.v1.io.RaggedFeature.RowStarts,API Deprecation,"The API was moved to the `tf.compat.v1` namespace as part of the transition to TensorFlow 2.x, where `compat.v1` includes functionalities from TensorFlow 1.x for backward compatibility.",https://www.tensorflow.org/api_docs/python/tf/io/RaggedFeature
272,https://www.tensorflow.org/api_docs/python/tf/io/SparseFeature,2025-10-16 13:22:22,success,,SparseFeature,tf.io,Python,v2.16.1,,VarLenFeature,API Deprecation,SparseFeature is less simple and versatile compared to VarLenFeature for parsing sparse tensors.,https://www.tensorflow.org/api_docs/python/tf/io/SparseFeature
281,https://www.tensorflow.org/api_docs/python/tf/io/decode_gif,2025-10-16 13:22:35,success,,tf.io.decode_gif,TensorFlow,Python,v2.0.0,,tf.io.decode_image,API Deprecation,"GIF images with frame or transparency compression were not supported, and `tf.io.decode_image` provides a cleaner solution for decoding multiple image formats.",https://www.tensorflow.org/api_docs/python/tf/io/decode_gif
277,https://www.tensorflow.org/api_docs/python/tf/io/decode_base64,2025-10-16 13:22:30,success,,decode_base64,tf.io,Python,,,"tf.compat.v1.decode_base64, tf.compat.v1.io.decode_base64",Behavior Change,The API's behavior has been updated to support migration. Compat aliases were added to facilitate transition from TensorFlow v1 to v2.,https://www.tensorflow.org/api_docs/python/tf/io/decode_base64
275,https://www.tensorflow.org/api_docs/python/tf/io/VarLenFeature,2025-10-16 13:22:27,success,,tf.io.VarLenFeature,tf.io,Python,v2.0.0,,"tf.compat.v1.VarLenFeature, tf.compat.v1.io.VarLenFeature (for backward compatibility)",API Deprecation,To promote the use of TensorFlow 2.x functionalities and discourage reliance on deprecated APIs from TensorFlow 1.x. TensorFlow 2.x simplifies the API and encourages the use of eager execution.,https://www.tensorflow.org/api_docs/python/tf/io/VarLenFeature
278,https://www.tensorflow.org/api_docs/python/tf/io/decode_bmp,2025-10-16 13:22:30,success,,tf.io.decode_bmp,TensorFlow,Python,,,tf.image.decode_bmp,API Deprecation,Consolidation of image decoding functions under the `tf.image` package to improve API organization and consistency.,https://www.tensorflow.org/api_docs/python/tf/io/decode_bmp
279,https://www.tensorflow.org/api_docs/python/tf/io/decode_compressed,2025-10-16 13:22:32,success,,tf.io.decode_compressed,TensorFlow,Python,,,tf.compat.v1.decode_compressed,API Deprecation,Migration from TensorFlow v1 to TensorFlow v2 for compatibility and modernization.,https://www.tensorflow.org/api_docs/python/tf/io/decode_compressed
274,https://www.tensorflow.org/api_docs/python/tf/io/TFRecordWriter,2025-10-16 13:22:24,success,,tf.io.TFRecordWriter,TensorFlow v2.16.1,Python,,,tf.compat.v1.io.TFRecordWriter,API Deprecation,The API was moved to the `tf.compat.v1` module as part of TensorFlow 2's transition to eager execution and to provide backward compatibility for TensorFlow 1.x users.,https://www.tensorflow.org/api_docs/python/tf/io/TFRecordWriter
282,https://www.tensorflow.org/api_docs/python/tf/io/decode_image,2025-10-16 13:23:24,success,,tf.io.decode_image,tensorflow,python,Not Applicable,,tf.image.decode_image,Behavior Change,The API was modified for better alignment and consistency with namespaces and structured functionalities across TensorFlow's APIs.,https://www.tensorflow.org/api_docs/python/tf/io/decode_image
276,https://www.tensorflow.org/api_docs/python/tf/io/decode_and_crop_jpeg,2025-10-16 13:22:30,success,,tf.io.decode_and_crop_jpeg,TensorFlow,Python,v2.16.1,,tf.image.decode_and_crop_jpeg,API Deprecation,Unification of image-related APIs under tf.image namespace for consistency and clarity.,https://www.tensorflow.org/api_docs/python/tf/io/decode_and_crop_jpeg
283,https://www.tensorflow.org/api_docs/python/tf/io/decode_jpeg,2025-10-16 13:23:24,success,,tf.io.decode_jpeg,TensorFlow,Python,v2.16.1,,tf.io.decode_image,API Deprecation,"Consolidation of JPEG, PNG, and GIF decoding functionalities into a single interface to improve API clarity and usability.",https://www.tensorflow.org/api_docs/python/tf/io/decode_jpeg
293,https://www.tensorflow.org/api_docs/python/tf/io/extract_jpeg_shape,2025-10-16 13:23:39,success,,tf.io.extract_jpeg_shape,TensorFlow,Python,Not specified,Not specified,tf.image.extract_jpeg_shape,API Deprecation,Consolidation of image-related APIs under one package for better organization and clarity.,https://www.tensorflow.org/api_docs/python/tf/io/extract_jpeg_shape
291,https://www.tensorflow.org/api_docs/python/tf/io/encode_png,2025-10-16 13:23:36,success,,encode_png,tf.io,Python,,,tf.image.encode_png,API Deprecation,The API was deprecated in favor of tf.image.encode_png for better package organization and consistency.,https://www.tensorflow.org/api_docs/python/tf/io/encode_png
289,https://www.tensorflow.org/api_docs/python/tf/io/encode_base64,2025-10-16 13:23:35,success,,encode_base64,tf.io,Python,,,"tf.compat.v1.encode_base64, tf.compat.v1.io.encode_base64 (for migration)",,,https://www.tensorflow.org/api_docs/python/tf/io/encode_base64
288,https://www.tensorflow.org/api_docs/python/tf/io/deserialize_many_sparse,2025-10-16 13:23:28,success,,tf.io.deserialize_many_sparse,tensorflow.io,Python,v2.16,,tf.compat.v1.deserialize_many_sparse,API Deprecation,Migration to ensure compatibility with TensorFlow's v2 namespace and promote the use of more modern APIs.,https://www.tensorflow.org/api_docs/python/tf/io/deserialize_many_sparse
290,https://www.tensorflow.org/api_docs/python/tf/io/encode_jpeg,2025-10-16 13:23:35,success,,tf.io.encode_jpeg,tensorflow,Python,,,tf.image.encode_jpeg,API Deprecation,The `tf.io.encode_jpeg` API has been moved and is now accessible under `tf.image.encode_jpeg`. This change ensures better organization and grouping of image-related functions.,https://www.tensorflow.org/api_docs/python/tf/image/encode_jpeg
294,https://www.tensorflow.org/api_docs/python/tf/io/is_jpeg,2025-10-16 13:24:26,success,,tf.io.is_jpeg,tf.io,Python,Unspecified,Unspecified,tf.image.is_jpeg,API Deprecation,"Improved organization within the TensorFlow library, aligning image-related operations under a single namespace.",https://www.tensorflow.org/api_docs/python/tf/io/is_jpeg
301,https://www.tensorflow.org/api_docs/python/tf/io/parse_tensor,2025-10-16 13:24:36,success,,tf.io.parse_tensor,tensorflow,Python,,,"tf.compat.v1.io.parse_tensor, tf.compat.v1.parse_tensor",API Deprecation,Migration to the v2 API for better usability and to support TensorFlow's long-term development goals.,https://www.tensorflow.org/api_docs/python/tf/io/parse_tensor
299,https://www.tensorflow.org/api_docs/python/tf/io/parse_single_example,2025-10-16 13:24:27,success,,tf.io.parse_single_example,tf.io,Python,,,tf.io.parse_example,Behavior Change,Improved performance when batching Example protos due to changes in behavior for dense and sparse tensors.,https://www.tensorflow.org/api_docs/python/tf/io/parse_single_example
292,https://www.tensorflow.org/api_docs/python/tf/io/encode_proto,2025-10-16 13:23:39,success,,tf.io.encode_proto,tf.io,Python,,,tf.compat.v1.io.encode_proto,Parameter Change,Simplification of API and improved usability for updated TensorFlow versions. Compatibility aliases provided for migration support.,https://www.tensorflow.org/versions/r2.16/api_docs/python/tf/io/encode_proto
306,https://www.tensorflow.org/api_docs/python/tf/io/write_file,2025-10-16 13:25:31,success,,tf.io.write_file,tf.io,Python,Not applicable,Not applicable,,,,https://www.tensorflow.org/api_docs/python/tf/io/write_file
313,https://www.tensorflow.org/api_docs/python/tf/math/add_n,2025-10-16 13:25:41,success,,tf.math.add_n,TensorFlow v2.16.1,Python,,,tf.reduce_sum,Performance Optimization,"While `tf.reduce_sum` performs the same mathematical operation, `tf.add_n` is optimized for summing tensors directly, which can be more efficient compared to `tf.reduce_sum`. The latter stacks tensors into a single tensor before summing, which may be unnecessary and less performant in some scenarios.",https://www.tensorflow.org/api_docs/python/tf/math/add_n
307,https://www.tensorflow.org/api_docs/python/tf/io/write_graph,2025-10-16 13:25:31,success,,tf.io.write_graph,tensorflow,python,v2.x (exact version unknown),,tf.saved_model.save,API Deprecation,Simplification and consolidation of graph and model-saving APIs into a unified method.,https://www.tensorflow.org/api_docs/python/tf/io/write_graph
316,https://www.tensorflow.org/api_docs/python/tf/math/approx_min_k,2025-10-16 13:25:43,success,,approx_min_k,tf.math,Python,,,"tf.nn.approx_min_k (alias), tf.compat.v1.math.approx_min_k (compat alias), tf.compat.v1.nn.approx_min_k (compat alias)",Alias Addition,Compatibility for migration and ease of use with alternate implementations.,https://arxiv.org/abs/2206.14286
309,https://www.tensorflow.org/api_docs/python/tf/math/accumulate_n,2025-10-16 13:25:32,success,,tf.math.accumulate_n,TensorFlow,Python,v2.16.0,Future version (unspecified),tf.math.add_n,API Deprecation,tf.math.accumulate_n is deprecated because tf.math.add_n offers nearly identical functionality while being more efficient in summing tensors directly.,https://www.tensorflow.org/api_docs/python/tf/math/accumulate_n
315,https://www.tensorflow.org/api_docs/python/tf/math/approx_max_k,2025-10-16 13:25:42,success,,tf.math.approx_max_k,TensorFlow,Python,,,tf.nn.approx_max_k,Parameter Change,Consolidation of functionality and migration to the `tf.nn` namespace for better clarity and alignment.,https://www.tensorflow.org/api_docs/python/tf/math/approx_max_k
320,https://www.tensorflow.org/api_docs/python/tf/math/asinh,2025-10-16 13:26:34,success,,tf.math.asinh,TensorFlow,Python,,,tf.compat.v1.asinh,API Deprecation,"Transition from TensorFlow v1 to v2, emphasizing the migration to eager execution and compatibility utilities for older APIs under `tf.compat.v1`.",https://www.tensorflow.org/api_docs/python/tf/math/asinh
324,https://www.tensorflow.org/api_docs/python/tf/math/bessel_i0,2025-10-16 13:26:38,success,,tf.math.bessel_i0,tf.math,Python,,,tf.math.special.i0e,Performance Optimization,The API documentation states that tf.math.bessel_i0 has been replaced with tf.math.special.i0e due to numerical stability improvements.,https://www.tensorflow.org/api_docs/python/tf/math/bessel_i0
321,https://www.tensorflow.org/api_docs/python/tf/math/atan,2025-10-16 13:26:35,success,,tf.math.atan,TensorFlow,Python,,,tf.atan,API Deprecation,Consolidation of naming conventions across TensorFlow operations to provide simpler and more consistent aliases.,https://www.tensorflow.org/api_docs/python/tf/math/atan
327,https://www.tensorflow.org/api_docs/python/tf/math/bessel_i1e,2025-10-16 13:26:46,success,,tf.math.bessel_i1e,tf.math,Python,,,tf.math.special.bessel_i1e,API Deprecation,Update to align with namespace convention and improve organization of special functions under `tf.math.special`.,https://github.com/tensorflow/tensorflow/blob/v2.16.1/tensorflow/python/ops/math_ops.py
326,https://www.tensorflow.org/api_docs/python/tf/math/bessel_i1,2025-10-16 13:26:45,success,,tf.math.bessel_i1,tensorflow,Python,,,tf.math.special.bessel_i1e,API Deprecation,The modified Bessel function i1(x) is less numerically stable compared to the i1e(x) function.,https://github.com/tensorflow/tensorflow
318,https://www.tensorflow.org/api_docs/python/tf/math/argmin,2025-10-16 13:26:33,success,,tf.math.argmin,TensorFlow,Python,,,tf.argmin,Main Alias Update,To consolidate API references under the canonical namespace `tf` for easier navigation and consistency.,https://www.tensorflow.org/api_docs/python/tf/math/argmin
339,https://www.tensorflow.org/api_docs/python/tf/math/digamma,2025-10-16 13:27:48,success,,tf.math.digamma,tensorflow,python,,,tf.compat.v1.digamma,API Deprecation,Transition to TensorFlow v2 framework with `tf.compat.v1` used for backward compatibility.,https://www.tensorflow.org/api_docs/python/tf/math/digamma
333,https://www.tensorflow.org/api_docs/python/tf/math/cos,2025-10-16 13:27:35,success,,tf.math.cos,TensorFlow,Python,,,tf.cos,API Replacement,"The TensorFlow API underwent restructuring to simplify and standardize the API. `tf.math.cos` remains active, but the alias `tf.compat.v1.cos` is provided for backward compatibility with TensorFlow v1.",https://www.tensorflow.org/api_docs/python/tf/math/cos
332,https://www.tensorflow.org/api_docs/python/tf/math/conj,2025-10-16 13:27:35,success,,tf.math.conj,TensorFlow,Python,,,tf.compat.v1.conj,API Deprecation,Migration for compatibility with newer versions of TensorFlow (v2).,https://www.tensorflow.org/api_docs/python/tf/math/conj
340,https://www.tensorflow.org/api_docs/python/tf/math/divide,2025-10-16 13:28:36,success,,tf.math.divide,tf.math,Python,,,tf.divide,API Deprecation,Unified naming conventions for TensorFlow APIs to avoid redundancy and ensure consistency.,https://github.com/tensorflow/tensorflow/releases
344,https://www.tensorflow.org/api_docs/python/tf/math/erfc,2025-10-16 13:28:38,success,,tf.math.erfc,TensorFlow,Python,,,tf.compat.v1.erfc,API Deprecation,Migration to version 2 APIs for improved consistency and features.,https://www.tensorflow.org/api_docs/python/tf/math/erfc
351,https://www.tensorflow.org/api_docs/python/tf/math/floormod,2025-10-16 13:28:49,success,,tf.math.floormod,tensorflow,Python,,,tf.math.mod,API Deprecation,Transition to a new alias (`tf.math.mod`) to streamline and unify API naming convention.,https://www.tensorflow.org/api_docs/python/tf/math/floormod
349,https://www.tensorflow.org/api_docs/python/tf/math/floor,2025-10-16 13:28:47,success,,tf.math.floor,TensorFlow,Python,,,tf.compat.v1.floor,Compat Aliases for Migration,Update to TensorFlow version 2.x to support migration from the v1 API.,https://github.com/tensorflow/tensorflow
347,https://www.tensorflow.org/api_docs/python/tf/math/exp,2025-10-16 13:28:46,success,,tf.math.exp,tensorflow,Python,,,tf.exp,API Deprecation,The TensorFlow development team decided to standardize naming conventions across APIs and simplify usage by consolidating functions under more intuitive module aliases.,https://www.tensorflow.org/api_docs/python/tf/math/exp
370,https://www.tensorflow.org/api_docs/python/tf/math/log1p,2025-10-16 13:29:55,success,,tf.math.log1p,TensorFlow,Python,,,tf.compat.v1.log1p,API Deprecation,Migration to TensorFlow 2.x API standards for improved functionality and consistency,https://www.tensorflow.org/api_docs/python/tf/math/log1p
373,https://www.tensorflow.org/api_docs/python/tf/math/logical_not,2025-10-16 13:30:02,success,,tf.math.logical_not,tensorflow,Python,,,"tf.compat.v1.logical_not, tf.compat.v1.math.logical_not",Compatibility Alias,"The API 'tf.math.logical_not' is updated to utilize compatibility aliases (i.e., tf.compat.v1.logical_not, tf.compat.v1.math.logical_not) for migration purposes. This allows users to migrate from TensorFlow v1 to v2 more easily.",https://www.tensorflow.org/api_docs/python/tf/math/logical_not
374,https://www.tensorflow.org/api_docs/python/tf/math/logical_or,2025-10-16 13:30:02,success,,tf.math.logical_or,tensorflow,Python,,,tf.compat.v1.math.logical_or,API Deprecation,Transition to TensorFlow v2 namespace and compatibility with eager execution mode.,https://www.tensorflow.org/api_docs/python/tf/math/logical_or
383,https://www.tensorflow.org/api_docs/python/tf/math/not_equal,2025-10-16 13:30:42,success,,tf.math.not_equal,TensorFlow,Python,,,tf.not_equal,API Deprecation,Streamlining API structure for better usability and consistency across TensorFlow modules.,https://www.tensorflow.org/api_docs/python/tf/math/not_equal
396,https://www.tensorflow.org/api_docs/python/tf/math/reduce_min,2025-10-16 13:31:44,success,,tf.math.reduce_min,TensorFlow,Python,,,tf.reduce_min,Behavior Change,Streamlining the API for better usability and alignment with TensorFlow naming conventions. `tf.reduce_min` is an alias for `tf.math.reduce_min`.,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md
406,https://www.tensorflow.org/api_docs/python/tf/math/segment_mean,2025-10-16 13:32:17,success,,tf.math.segment_mean,TensorFlow,Python,,,tf.compat.v1.math.segment_mean,Behavior Change,"Specifies changes in behavior on CPU vs. GPU when handling unsorted indices in `segment_ids`. CPU validates sorting for `segment_ids` and throws an error for unsorted indices, whereas GPU does not validate and results in unspecified behavior.",https://www.tensorflow.org/api_docs/python/tf/math/segment_mean
407,https://www.tensorflow.org/api_docs/python/tf/math/segment_min,2025-10-16 13:32:46,success,,tf.math.segment_min,TensorFlow,Python,,,"tf.compat.v1.math.segment_min, tf.compat.v1.segment_min (compatibility aliases provided in migration guide)",Behavior Change,"Validation for sorted `segment_ids` is enforced on CPU but not on GPU, resulting in different validation behaviors across devices. GPU supports out-of-order indices with unspecified behavior, prompting developers to consult migration guides for compatibility aliases.",https://www.tensorflow.org/api_docs/python/tf/math/segment_min
404,https://www.tensorflow.org/api_docs/python/tf/math/scalar_mul,2025-10-16 13:32:16,success,,scalar_mul,tf.math,Python,,,tf.math.multiply,Behavior Change,Improved performance for IndexedSlices and general consistency with the multiplication operation.,https://www.tensorflow.org/api_docs/python/tf/math/scalar_mul
405,https://www.tensorflow.org/api_docs/python/tf/math/segment_max,2025-10-16 13:32:16,success,,tf.math.segment_max,TensorFlow,Python,,,tf.compat.v1.math.segment_max or tf.compat.v1.segment_max,Behavior Change,Updated usage to highlight compatibility options for migration to newer TensorFlow versions. Explicitly differentiates behaviors between CPU and GPU.,https://www.tensorflow.org/api_docs/python/tf/math/segment_max
415,https://www.tensorflow.org/api_docs/python/tf/math/softplus,2025-10-16 13:33:18,success,,tf.math.softplus,tensorflow,Python,,,tf.nn.softplus,API Deprecation,Alignment with TensorFlow convention to move certain mathematical operations to the nn submodule.,https://www.tensorflow.org/api_docs/python/tf/math/softplus
417,https://www.tensorflow.org/api_docs/python/tf/math/square,2025-10-16 13:33:19,success,,tf.math.square,tensorflow,python,,,tf.square,Behavior Change,Migration to a unified API alias for improved developer experience as outlined in TensorFlow Migration Guide.,https://www.tensorflow.org/api_docs/python/tf/math/square
420,https://www.tensorflow.org/api_docs/python/tf/math/tan,2025-10-16 13:33:47,success,,tf.math.tan,TensorFlow,Python,,,tf.compat.v1.tan,API Deprecation,"Updated TensorFlow version 2.16.1 transitioned to the new alias `tf.compat.v1.tan` for migration purposes, aligning older APIs with TensorFlow's compatibility standards.",https://www.tensorflow.org/api_docs/python/tf/math/tan
423,https://www.tensorflow.org/api_docs/python/tf/math/truediv,2025-10-16 13:33:49,success,,tf.math.truediv,tf.math,Python,TensorFlow v2.16.1 (recommended to use alternatives),,tf.divide or Tensor operator (`x / y`),API Deprecation,TensorFlow prefers APIs that follow Python's division operator semantics to ensure consistency and modern practices.,https://www.tensorflow.org/api_docs/python/tf/math/truediv
432,https://www.tensorflow.org/api_docs/python/tf/math/xlogy,2025-10-16 13:34:23,success,,tf.math.xlogy,tensorflow,python,v1.x,,tf.math.xlogy (current TensorFlow v2 version),API Deprecation,Migration to TensorFlow v2 and API modernization for better usability and eager execution support.,https://www.tensorflow.org/api_docs/python/tf/math/xlogy
433,https://www.tensorflow.org/api_docs/python/tf/math/zero_fraction,2025-10-16 13:34:49,success,,tf.math.zero_fraction,tensorflow,Python,v2.16.1,,tf.nn.zero_fraction,API Deprecation,The API has been moved to the `tf.nn` package for better organization and its usage in neural network-related functionalities.,https://www.tensorflow.org/api_docs/python/tf/math/zero_fraction
